transaction_id,customer_id,customer_name,product_id,product_name,category,city,purchase_location,transaction_date,quantity,price,discount,payment_method,payment_status,email_masked,phone_masked,revenue
177,164,Shawn Stewart,107,Dining Table,Furniture,Chennai,online,2025-09-04,4,50000.0,0.05,Card,failed,S***********@gmail.com,71******54,190000.0
178,288,Darren Parker,102,Phone,Electronics,Hyderabad,online,2025-08-07,4,70000.0,0.35,NetBanking,successful,D***********@outlook.com,77******69,182000.0
179,565,Craig Moore,105,Tv,Electronics,Mumbai,offline,2025-08-08,3,45000.0,0.2,Cash,successful,C*********@gmail.com,99******11,108000.0
180,500,Katelyn Garza,108,Mixer Grinder,Home Appliances,Bangalore,offline,2025-12-23,5,15000.0,0.1,Cash,successful,K***********@yahoo.com,62******83,67500.0
181,693,Joseph Maldonado,108,Mixer Grinder,Home Appliances,Delhi,online,2025-11-27,4,15000.0,0.4,Card,successful,J**************@yahoo.com,80******57,36000.0
182,749,Linda Lara,109,Refrigerator,Home Appliances,Mumbai,online,2025-04-21,4,65000.0,0.1,Cash,successful,L********@outlook.com,74******01,234000.0
183,348,James Nash,101,Laptop,Electronics,Chennai,online,2025-08-27,5,250000.0,0.25,Cash,successful,J******@gmail.com,77******37,937500.0
184,380,Matthew Douglas,102,Phone,Electronics,Hyderabad,online,2026-02-17,3,70000.0,0.3,Cash,successful,M********@gmail.com,83******93,147000.0
185,672,Austin Perez,106,Sofa,Furniture,Delhi,online,2025-04-27,2,80000.0,0.4,NetBanking,successful,A*******@gmail.com,60******18,96000.0
186,545,Paul Howell,110,Microwave,Home Appliances,Hyderabad,offline,2026-03-07,1,45000.0,0.3,UPI,successful,P*********@gmail.com,88******03,31499.999999999996
187,996,Barbara Morris,101,Laptop,Electronics,Hyderabad,online,2026-03-18,3,250000.0,0.2,UPI,successful,B********@gmail.com,87******56,600000.0
188,200,Miguel Proctor,101,Laptop,Electronics,Delhi,offline,2025-11-28,2,250000.0,0.3,Cash,successful,M************@gmail.com,81******35,350000.0
189,585,Clifford Hayes,102,Phone,Electronics,Delhi,offline,2025-06-29,4,70000.0,0.25,NetBanking,successful,C************@gmail.com,65******42,210000.0
190,843,Chelsea Hester,102,Phone,Electronics,Bangalore,online,2025-10-07,3,70000.0,0.4,NetBanking,successful,C************@gmail.com,81******61,126000.0
191,552,Anthony Cox,107,Dining Table,Furniture,Hyderabad,offline,2025-04-26,2,50000.0,0.15,NetBanking,successful,A*********@gmail.com,77******92,85000.0
192,744,Ashley Hull,109,Refrigerator,Home Appliances,Chennai,offline,2026-03-07,2,65000.0,0.05,NetBanking,successful,A*********@outlook.com,67******82,123500.0
193,243,Christian Martin,101,Laptop,Electronics,Delhi,offline,2025-07-10,2,250000.0,0.1,Card,successful,C**************@yahoo.com,63******62,450000.0
194,56,Joshua Li,103,Shirt,Clothing,Bangalore,offline,2025-10-26,5,1300.0,0.3,UPI,successful,J*******@gmail.com,70******90,4550.0
195,511,Eric Johnson,102,Phone,Electronics,Hyderabad,online,2026-12-02,5,70000.0,0.1,Cash,successful,E*****@gmail.com,85******34,315000.0
196,248,Anthony Henry,109,Refrigerator,Home Appliances,Hyderabad,offline,2025-10-31,5,65000.0,0.25,NetBanking,successful,A***********@yahoo.com,70******30,243750.0
197,344,Brian Wells,101,Laptop,Electronics,Chennai,online,2025-05-29,1,250000.0,0.2,NetBanking,successful,B******@gmail.com,84******08,200000.0
198,263,Joshua Anderson,108,Mixer Grinder,Home Appliances,Hyderabad,offline,2026-02-20,2,15000.0,0.25,NetBanking,successful,J*************@outlook.com,79******42,22500.0
199,628,Kelly Turner,102,Phone,Electronics,Chennai,offline,2025-09-12,3,70000.0,0.15,UPI,successful,K**********@gmail.com,81******26,178500.0
200,76,Cindy Lewis,105,Tv,Electronics,Chennai,offline,2025-04-27,1,45000.0,0.4,Cash,successful,C*********@outlook.com,66******66,27000.0
200,76,Cindy Lewis,105,Tv,Electronics,Chennai,offline,2025-04-27,1,45000.0,0.4,Cash,failed,C*********@outlook.com,66******66,27000.0
201,951,Richard Miller,103,Shirt,Clothing,Mumbai,offline,2025-12-16,3,1300.0,0.25,Card,successful,R************@yahoo.com,71******79,2925.0
202,362,David Wells,108,Mixer Grinder,Home Appliances,Bangalore,offline,2025-05-05,5,15000.0,0.05,Cash,successful,D*********@yahoo.com,76******22,71250.0
203,929,Charles Key,103,Shirt,Clothing,Delhi,offline,2025-07-26,1,1300.0,0.35,Cash,successful,C*******@gmail.com,73******46,845.0
203,929,Charles Key,103,Shirt,Clothing,Delhi,offline,2025-07-26,1,1300.0,0.35,Cash,failed,C*******@gmail.com,73******46,845.0
204,988,John Thomas,107,Dining Table,Furniture,Delhi,online,2025-09-27,4,50000.0,0.2,NetBanking,successful,J*****@gmail.com,91******39,160000.0
205,288,Darren Parker,104,Shoes,Clothing,Hyderabad,online,2025-08-06,3,8000.0,0.25,NetBanking,successful,D***********@outlook.com,77******69,18000.0
206,258,Larry Taylor,106,Sofa,Furniture,Chennai,offline,2025-11-24,5,80000.0,0.2,UPI,successful,L**********@yahoo.com,98******95,320000.0
207,710,April Moore,108,Mixer Grinder,Home Appliances,Mumbai,offline,2025-05-01,1,15000.0,0.25,UPI,successful,A*********@gmail.com,97******76,11250.0
208,91,Christopher Martin,101,Laptop,Electronics,Bangalore,online,2025-07-09,5,250000.0,0.4,Cash,successful,C****************@outlook.com,83******11,750000.0
209,392,Jeffery Wallace,108,Mixer Grinder,Home Appliances,Hyderabad,offline,2026-02-23,3,15000.0,0.25,UPI,successful,J*************@gmail.com,83******77,33750.0
210,261,Ronnie Martin,110,Microwave,Home Appliances,Bangalore,online,2026-03-26,1,45000.0,0.05,Cash,successful,R***********@yahoo.com,84******60,42750.0
211,576,Angela Weiss,102,Phone,Electronics,Delhi,online,2025-12-28,4,70000.0,0.35,NetBanking,successful,A**********@yahoo.com,64******39,182000.0
212,247,David Cherry,101,Laptop,Electronics,Bangalore,offline,2025-06-02,3,250000.0,0.3,UPI,successful,D**********@yahoo.com,62******39,525000.0
213,659,Jason Liu,110,Microwave,Home Appliances,Chennai,offline,2025-11-13,3,45000.0,0.25,NetBanking,successful,J*******@outlook.com,88******92,101250.0
214,81,Michael Wagner,105,Tv,Electronics,Chennai,offline,2025-07-13,5,45000.0,0.15,UPI,successful,M************@yahoo.com,97******74,191250.0
215,904,Audrey Skinner,101,Laptop,Electronics,Bangalore,offline,2026-01-25,4,250000.0,0.35,Card,successful,A************@yahoo.com,65******73,650000.0
216,796,Jasmine Lopez,110,Microwave,Home Appliances,Bangalore,offline,2026-03-29,4,45000.0,0.15,Cash,successful,J***********@outlook.com,91******17,153000.0
217,763,David Howard,110,Microwave,Home Appliances,Delhi,offline,2026-04-08,5,45000.0,0.15,Cash,successful,D**********@gmail.com,86******89,191250.0
218,774,Antonio Evans,101,Laptop,Electronics,Hyderabad,offline,2025-09-17,1,250000.0,0.05,Cash,successful,A********@gmail.com,71******42,237500.0
219,560,Anthony Lawrence,102,Phone,Electronics,Hyderabad,offline,2025-04-07,5,70000.0,0.3,NetBanking,successful,A**************@gmail.com,75******87,244999.99999999997
220,107,Cory Tyler,105,Tv,Electronics,Chennai,online,2026-04-07,1,45000.0,0.05,UPI,successful,C********@outlook.com,72******13,42750.0
220,107,Cory Tyler,105,Tv,Electronics,Chennai,online,2026-04-07,1,45000.0,0.05,UPI,failed,C********@outlook.com,72******13,42750.0
221,298,Ryan Massey,109,Refrigerator,Home Appliances,Delhi,offline,2026-02-15,3,65000.0,0.05,UPI,successful,R****@gmail.com,64******86,185250.0
222,953,Adam Taylor,103,Shirt,Clothing,Bangalore,online,2025-07-20,2,1300.0,0.25,UPI,successful,A*****@gmail.com,91******91,1950.0
223,189,Melinda Rodriguez,108,Mixer Grinder,Home Appliances,Chennai,online,2026-01-25,5,15000.0,0.15,Cash,successful,M***************@outlook.com,82******97,63750.0
224,682,Crystal Mccarthy,106,Sofa,Furniture,Delhi,online,2025-07-03,5,80000.0,0.35,Card,successful,C********@gmail.com,75******26,260000.0
225,987,Daniel Harper,110,Microwave,Home Appliances,Delhi,offline,2025-09-22,5,45000.0,0.3,NetBanking,successful,D***********@outlook.com,61******59,157500.0
226,699,Kristin Hawkins,109,Refrigerator,Home Appliances,Mumbai,online,2025-05-05,5,65000.0,0.4,Cash,successful,K*************@yahoo.com,62******16,195000.0
227,154,Michael Smith,104,Shoes,Clothing,Chennai,online,2026-03-17,2,8000.0,0.05,Card,successful,M***********@yahoo.com,94******50,15200.0
228,911,Kelly Le,102,Phone,Electronics,Delhi,online,2025-10-26,2,70000.0,0.2,UPI,successful,K******@outlook.com,68******69,112000.0
229,207,Tonya Lopez,105,Tv,Electronics,Bangalore,offline,2025-09-18,5,45000.0,0.15,Card,successful,T*********@gmail.com,80******19,191250.0
230,417,Kristina Lewis,110,Microwave,Home Appliances,Delhi,offline,2025-06-27,1,45000.0,0.25,Cash,successful,K************@gmail.com,78******32,33750.0
231,431,Tracie Kim,103,Shirt,Clothing,Bangalore,online,2025-07-12,4,1300.0,0.25,Cash,successful,T********@yahoo.com,83******30,3900.0
232,54,Jessica Hernandez,110,Microwave,Home Appliances,Hyderabad,offline,2025-07-08,5,45000.0,0.25,NetBanking,successful,J***************@outlook.com,71******54,168750.0
232,54,Jessica Hernandez,110,Microwave,Home Appliances,Hyderabad,offline,2025-07-08,5,45000.0,0.25,NetBanking,failed,J***************@outlook.com,71******54,168750.0
233,107,Cory Tyler,108,Mixer Grinder,Home Appliances,Chennai,offline,2026-01-24,4,15000.0,0.35,UPI,successful,C********@outlook.com,72******13,39000.0
234,320,Stephen Tyler,107,Dining Table,Furniture,Hyderabad,offline,2025-09-30,4,50000.0,0.35,Cash,successful,S***********@yahoo.com,80******67,130000.0
235,597,Paul Foster,106,Sofa,Furniture,Bangalore,offline,2025-08-03,1,80000.0,0.1,Cash,successful,P*********@gmail.com,86******74,72000.0
236,197,Gabriel Mills,109,Refrigerator,Home Appliances,Mumbai,online,2026-02-17,3,65000.0,0.15,Card,successful,G***********@gmail.com,84******37,165750.0
237,97,Joseph Nolan,105,Tv,Electronics,Bangalore,offline,2026-01-22,5,45000.0,0.05,Cash,successful,J**********@outlook.com,95******93,213750.0
238,747,Laura Edwards,106,Sofa,Furniture,Bangalore,offline,2026-04-14,2,80000.0,0.2,NetBanking,successful,L***********@yahoo.com,69******69,128000.0
239,363,Leonard Travis,103,Shirt,Clothing,Delhi,offline,2025-05-28,4,1300.0,0.15,NetBanking,successful,L************@gmail.com,90******72,4420.0
240,14,Joseph Jones,108,Mixer Grinder,Home Appliances,Hyderabad,online,2025-09-15,1,15000.0,0.25,Cash,successful,J**********@gmail.com,89******82,11250.0
241,305,Zachary Cabrera,107,Dining Table,Furniture,Delhi,online,2025-07-08,4,50000.0,0.3,Card,successful,Z*************@outlook.com,80******96,140000.0
242,307,Evelyn Bridges,106,Sofa,Furniture,Chennai,online,2025-12-13,1,80000.0,0.2,Card,successful,E************@gmail.com,91******28,64000.0
243,827,Jonathan Sandoval,108,Mixer Grinder,Home Appliances,Delhi,online,2026-04-15,5,15000.0,0.25,NetBanking,successful,J***************@yahoo.com,87******34,56250.0
244,556,Roger Guerrero,105,Tv,Electronics,Mumbai,offline,2026-02-13,2,45000.0,0.35,Cash,successful,R************@yahoo.com,88******88,58500.0
245,610,Melissa Jones,106,Sofa,Furniture,Chennai,online,2025-07-16,4,80000.0,0.2,Cash,successful,M***********@gmail.com,86******33,256000.0
246,114,Mark Baird,104,Shoes,Clothing,Mumbai,online,2025-09-21,5,8000.0,0.25,Cash,successful,M********@outlook.com,63******74,30000.0
247,876,David Whitaker,103,Shirt,Clothing,Chennai,online,2026-01-17,3,1300.0,0.25,Cash,successful,D************@gmail.com,90******57,2925.0
248,724,Kimberly Winters,101,Laptop,Electronics,Chennai,offline,2026-03-21,1,250000.0,0.4,Cash,successful,K*********@gmail.com,84******93,150000.0
249,585,Clifford Hayes,108,Mixer Grinder,Home Appliances,Delhi,offline,2026-02-26,5,15000.0,0.2,NetBanking,successful,C************@gmail.com,65******42,60000.0
250,407,Erika Maxwell,110,Microwave,Home Appliances,Mumbai,online,2025-06-26,1,45000.0,0.1,UPI,successful,E******@gmail.com,85******79,40500.0
251,588,Casey Edwards,110,Microwave,Home Appliances,Delhi,offline,2025-06-18,4,45000.0,0.05,NetBanking,successful,C***********@gmail.com,62******45,171000.0
252,780,Elizabeth Miller,101,Laptop,Electronics,Delhi,online,2025-10-27,5,250000.0,0.15,Card,successful,E**************@yahoo.com,82******98,1062500.0
253,45,Tasha Baker,105,Tv,Electronics,Delhi,offline,2025-08-27,3,45000.0,0.2,Cash,successful,T*********@gmail.com,75******43,108000.0
254,297,Susan Hill,106,Sofa,Furniture,Delhi,online,2025-07-24,5,80000.0,0.2,UPI,successful,S********@outlook.com,69******63,320000.0
255,705,Amy Brewer,105,Tv,Electronics,Hyderabad,online,2025-05-31,4,45000.0,0.4,UPI,successful,A********@yahoo.com,97******18,108000.0
256,900,Gary Phillips,106,Sofa,Furniture,Bangalore,online,2025-12-11,2,80000.0,0.05,Cash,successful,G***********@yahoo.com,87******46,152000.0
257,596,Douglas Johnson,106,Sofa,Furniture,Chennai,online,2025-08-23,3,80000.0,0.2,Cash,successful,D*******@gmail.com,85******50,192000.0
258,41,Brandon Robinson,109,Refrigerator,Home Appliances,Delhi,offline,2026-01-16,3,65000.0,0.1,UPI,successful,B**************@outlook.com,60******06,175500.0
259,41,Brandon Robinson,106,Sofa,Furniture,Delhi,online,2025-05-24,1,80000.0,0.1,UPI,successful,B**************@outlook.com,60******06,72000.0
260,67,Jamie Harvey,109,Refrigerator,Home Appliances,Chennai,offline,2025-08-20,4,65000.0,0.3,NetBanking,successful,J******@gmail.com,74******28,182000.0
261,425,Lindsay Buchanan,102,Phone,Electronics,Hyderabad,online,2026-02-28,3,70000.0,0.25,Card,successful,L**************@outlook.com,83******79,157500.0
262,102,Jennifer Rodriguez,110,Microwave,Home Appliances,Mumbai,online,2025-12-01,2,45000.0,0.25,NetBanking,successful,J****************@yahoo.com,74******88,67500.0
263,778,Angela Park,104,Shoes,Clothing,Mumbai,offline,2025-12-19,2,8000.0,0.25,Cash,successful,A*********@outlook.com,73******96,12000.0
264,738,Brent Smith,104,Shoes,Clothing,Chennai,online,2025-08-04,2,8000.0,0.35,NetBanking,successful,B******@gmail.com,77******44,10400.0
265,217,Eric Cross,106,Sofa,Furniture,Bangalore,online,2025-07-29,5,80000.0,0.4,NetBanking,successful,E*****@gmail.com,65******96,240000.0
266,688,Peter Chavez,106,Sofa,Furniture,Mumbai,offline,2025-06-16,1,80000.0,0.2,Cash,successful,P**********@outlook.com,88******48,64000.0
267,255,Madison Tate,102,Phone,Electronics,Bangalore,online,2025-12-19,3,70000.0,0.25,Cash,successful,M**********@yahoo.com,74******79,157500.0
268,869,Krystal Hudson,104,Shoes,Clothing,Mumbai,online,2025-10-04,3,8000.0,0.05,Cash,successful,K************@yahoo.com,96******79,22800.0
269,571,Frederick Stevenson,105,Tv,Electronics,Chennai,offline,2025-07-04,5,45000.0,0.2,UPI,successful,F*****************@outlook.com,65******16,180000.0
270,150,Donald Bradley,109,Refrigerator,Home Appliances,Mumbai,online,2026-05-04,4,65000.0,0.05,Card,successful,D*******@gmail.com,63******20,247000.0
271,573,Erin Duncan,107,Dining Table,Furniture,Chennai,online,2025-06-28,3,50000.0,0.4,Cash,successful,E*****@gmail.com,79******15,90000.0
272,250,Steven Baker,107,Dining Table,Furniture,Mumbai,online,2025-05-26,3,50000.0,0.25,UPI,successful,S**********@gmail.com,62******24,112500.0
273,297,Susan Hill,106,Sofa,Furniture,Delhi,online,2026-01-26,4,80000.0,0.2,NetBanking,successful,S********@outlook.com,69******63,256000.0
274,835,Juan Watkins,101,Laptop,Electronics,Delhi,online,2025-08-22,5,250000.0,0.25,UPI,successful,J**********@outlook.com,79******80,937500.0
275,433,Gary Graham,103,Shirt,Clothing,Bangalore,offline,2025-06-26,1,1300.0,0.1,Cash,successful,G*****@gmail.com,67******55,1170.0
276,653,Jodi Kim,103,Shirt,Clothing,Mumbai,offline,2025-07-14,4,1300.0,0.05,Card,successful,J******@gmail.com,90******33,4940.0
277,667,Kelsey Mendoza,102,Phone,Electronics,Bangalore,online,2025-12-05,1,70000.0,0.25,NetBanking,successful,K************@outlook.com,75******12,52500.0
278,416,Katelyn Flores,106,Sofa,Furniture,Bangalore,online,2025-08-29,5,80000.0,0.35,Cash,successful,K************@yahoo.com,73******50,260000.0
279,120,Michael Horton,106,Sofa,Furniture,Delhi,online,2025-11-21,4,80000.0,0.1,UPI,successful,M************@gmail.com,74******29,288000.0
280,929,Charles Key,108,Mixer Grinder,Home Appliances,Delhi,offline,2025-06-18,5,15000.0,0.4,Cash,successful,C*******@gmail.com,73******46,45000.0
281,967,Brittany Bush,109,Refrigerator,Home Appliances,Hyderabad,online,2025-11-22,2,65000.0,0.25,UPI,successful,B***********@yahoo.com,88******54,97500.0
282,341,Cory Alvarado,106,Sofa,Furniture,Mumbai,online,2025-08-12,1,80000.0,0.05,NetBanking,successful,C***********@outlook.com,76******55,76000.0
283,477,Willie Mata,105,Tv,Electronics,Hyderabad,online,2025-10-23,3,45000.0,0.3,UPI,successful,W*********@outlook.com,86******29,94500.0
284,769,April Sutton,110,Microwave,Home Appliances,Bangalore,online,2025-07-11,5,45000.0,0.25,NetBanking,successful,A******@gmail.com,70******41,168750.0
285,398,Michele Sanchez,103,Shirt,Clothing,Bangalore,offline,2025-04-19,1,1300.0,0.15,Card,successful,M*************@outlook.com,60******61,1105.0
286,736,Lisa Lee,106,Sofa,Furniture,Delhi,offline,2026-01-02,4,80000.0,0.1,Cash,successful,L*****@gmail.com,70******21,288000.0
287,630,Charles Thompson,107,Dining Table,Furniture,Hyderabad,offline,2025-06-06,5,50000.0,0.25,UPI,successful,C********@gmail.com,94******82,187500.0
288,252,Shannon Dennis,107,Dining Table,Furniture,Hyderabad,offline,2026-08-01,3,50000.0,0.35,Cash,successful,S********@gmail.com,62******31,97500.0
289,694,Lori Barrera,106,Sofa,Furniture,Hyderabad,offline,2025-11-05,4,80000.0,0.35,Card,successful,L****@gmail.com,95******73,208000.0
290,165,Rebecca Hays,103,Shirt,Clothing,Hyderabad,offline,2026-04-04,1,1300.0,0.4,Card,successful,R**********@outlook.com,93******79,780.0
291,961,Derek Hall,106,Sofa,Furniture,Hyderabad,online,2026-02-12,1,80000.0,0.25,Card,successful,D******@gmail.com,74******75,60000.0
292,879,Andrew Johnston,106,Sofa,Furniture,Mumbai,online,2026-03-23,5,80000.0,0.3,UPI,successful,A*************@yahoo.com,92******66,280000.0
293,291,Jerry Freeman,101,Laptop,Electronics,Mumbai,offline,2025-05-10,1,250000.0,0.35,UPI,successful,J***********@gmail.com,81******01,162500.0
293,291,Jerry Freeman,101,Laptop,Electronics,Mumbai,offline,2025-05-10,1,250000.0,0.35,UPI,failed,J***********@gmail.com,81******01,162500.0
294,159,Patrick Lucas,106,Sofa,Furniture,Delhi,offline,2025-05-11,5,80000.0,0.2,UPI,successful,P***********@gmail.com,76******39,320000.0
295,296,Katherine Frazier,107,Dining Table,Furniture,Bangalore,offline,2026-02-05,4,50000.0,0.4,UPI,successful,K***************@yahoo.com,72******97,120000.0
296,636,Christopher Clark,106,Sofa,Furniture,Mumbai,offline,2025-12-09,3,80000.0,0.35,Card,successful,C************@gmail.com,76******66,156000.0
297,843,Chelsea Hester,109,Refrigerator,Home Appliances,Bangalore,offline,2025-09-27,5,65000.0,0.4,Card,successful,C************@gmail.com,81******61,195000.0
298,435,Wendy Robinson,109,Refrigerator,Home Appliances,Delhi,offline,2025-06-15,3,65000.0,0.4,NetBanking,successful,W************@gmail.com,78******54,117000.0
298,435,Wendy Robinson,109,Refrigerator,Home Appliances,Delhi,offline,2025-06-15,3,65000.0,0.4,NetBanking,failed,W************@gmail.com,78******54,117000.0
